channel_index,phase_index,phase_time,phase_score,phase_type
32,1280,2025-04-23T12:32:42.800,0.949,S
32,1300,2025-04-23T12:32:43.000,0.570,S
33,1250,2025-04-23T12:32:42.500,0.365,S
33,1272,2025-04-23T12:32:42.720,0.559,P
33,1280,2025-04-23T12:32:42.800,0.941,S
33,1300,2025-04-23T12:32:43.000,0.559,S
34,1250,2025-04-23T12:32:42.500,0.355,S
34,1272,2025-04-23T12:32:42.720,0.562,P
34,1280,2025-04-23T12:32:42.800,0.930,S
34,1300,2025-04-23T12:32:43.000,0.531,S
35,1247,2025-04-23T12:32:42.470,0.355,S
35,1272,2025-04-23T12:32:42.720,0.566,P
35,1280,2025-04-23T12:32:42.800,0.914,S
35,1299,2025-04-23T12:32:42.990,0.504,S
36,1247,2025-04-23T12:32:42.470,0.359,S
36,1273,2025-04-23T12:32:42.730,0.574,P
36,1280,2025-04-23T12:32:42.800,0.898,S
36,1299,2025-04-23T12:32:42.990,0.496,S
37,1247,2025-04-23T12:32:42.470,0.363,S
37,1273,2025-04-23T12:32:42.730,0.586,P
37,1279,2025-04-23T12:32:42.790,0.875,S
37,1299,2025-04-23T12:32:42.990,0.484,S
38,1246,2025-04-23T12:32:42.460,0.363,S
38,1273,2025-04-23T12:32:42.730,0.594,P
38,1279,2025-04-23T12:32:42.790,0.855,S
38,1299,2025-04-23T12:32:42.990,0.484,S
39,1246,2025-04-23T12:32:42.460,0.363,S
39,1273,2025-04-23T12:32:42.730,0.613,P
39,1279,2025-04-23T12:32:42.790,0.836,S
39,1298,2025-04-23T12:32:42.980,0.480,S
40,1246,2025-04-23T12:32:42.460,0.361,S
40,1273,2025-04-23T12:32:42.730,0.652,P
40,1279,2025-04-23T12:32:42.790,0.816,S
40,1298,2025-04-23T12:32:42.980,0.465,S
41,1246,2025-04-23T12:32:42.460,0.361,S
41,1264,2025-04-23T12:32:42.640,0.328,S
41,1273,2025-04-23T12:32:42.730,0.695,P
41,1279,2025-04-23T12:32:42.790,0.801,S
41,1298,2025-04-23T12:32:42.980,0.447,S
42,1246,2025-04-23T12:32:42.460,0.365,S
42,1252,2025-04-23T12:32:42.520,0.316,P
42,1273,2025-04-23T12:32:42.730,0.738,P
42,1279,2025-04-23T12:32:42.790,0.781,S
42,1298,2025-04-23T12:32:42.980,0.408,S
43,1246,2025-04-23T12:32:42.460,0.371,S
43,1252,2025-04-23T12:32:42.520,0.318,P
43,1273,2025-04-23T12:32:42.730,0.766,P
43,1279,2025-04-23T12:32:42.790,0.754,S
44,1246,2025-04-23T12:32:42.460,0.377,S
44,1252,2025-04-23T12:32:42.520,0.316,P
44,1273,2025-04-23T12:32:42.730,0.781,P
44,1279,2025-04-23T12:32:42.790,0.734,S
45,1246,2025-04-23T12:32:42.460,0.383,S
45,1252,2025-04-23T12:32:42.520,0.316,P
45,1273,2025-04-23T12:32:42.730,0.793,P
45,1279,2025-04-23T12:32:42.790,0.715,S
45,1297,2025-04-23T12:32:42.970,0.373,S
46,1246,2025-04-23T12:32:42.460,0.385,S
46,1252,2025-04-23T12:32:42.520,0.316,P
46,1273,2025-04-23T12:32:42.730,0.797,P
46,1279,2025-04-23T12:32:42.790,0.695,S
46,1296,2025-04-23T12:32:42.960,0.396,S
47,1246,2025-04-23T12:32:42.460,0.387,S
47,1252,2025-04-23T12:32:42.520,0.316,P
47,1273,2025-04-23T12:32:42.730,0.797,P
47,1279,2025-04-23T12:32:42.790,0.680,S
47,1296,2025-04-23T12:32:42.960,0.414,S
48,1246,2025-04-23T12:32:42.460,0.391,S
48,1252,2025-04-23T12:32:42.520,0.316,P
48,1273,2025-04-23T12:32:42.730,0.785,P
48,1279,2025-04-23T12:32:42.790,0.664,S
48,1296,2025-04-23T12:32:42.960,0.434,S
49,1245,2025-04-23T12:32:42.450,0.395,S
49,1251,2025-04-23T12:32:42.510,0.318,P
49,1273,2025-04-23T12:32:42.730,0.770,P
49,1279,2025-04-23T12:32:42.790,0.648,S
49,1296,2025-04-23T12:32:42.960,0.459,S
50,1245,2025-04-23T12:32:42.450,0.408,S
50,1251,2025-04-23T12:32:42.510,0.322,P
50,1273,2025-04-23T12:32:42.730,0.746,P
50,1280,2025-04-23T12:32:42.800,0.629,S
50,1296,2025-04-23T12:32:42.960,0.475,S
51,1245,2025-04-23T12:32:42.450,0.418,S
51,1250,2025-04-23T12:32:42.500,0.324,P
51,1272,2025-04-23T12:32:42.720,0.727,P
51,1280,2025-04-23T12:32:42.800,0.605,S
51,1296,2025-04-23T12:32:42.960,0.500,S
52,1245,2025-04-23T12:32:42.450,0.430,S
52,1249,2025-04-23T12:32:42.490,0.326,P
52,1272,2025-04-23T12:32:42.720,0.715,P
52,1280,2025-04-23T12:32:42.800,0.586,S
52,1296,2025-04-23T12:32:42.960,0.512,S
53,1245,2025-04-23T12:32:42.450,0.439,S
53,1249,2025-04-23T12:32:42.490,0.328,P
53,1272,2025-04-23T12:32:42.720,0.699,P
53,1280,2025-04-23T12:32:42.800,0.566,S
53,1296,2025-04-23T12:32:42.960,0.520,S
54,1245,2025-04-23T12:32:42.450,0.443,S
54,1249,2025-04-23T12:32:42.490,0.328,P
54,1273,2025-04-23T12:32:42.730,0.691,P
54,1280,2025-04-23T12:32:42.800,0.551,S
54,1295,2025-04-23T12:32:42.950,0.527,S
55,1245,2025-04-23T12:32:42.450,0.449,S
55,1249,2025-04-23T12:32:42.490,0.326,P
55,1273,2025-04-23T12:32:42.730,0.688,P
55,1280,2025-04-23T12:32:42.800,0.547,S
55,1295,2025-04-23T12:32:42.950,0.527,S
56,1245,2025-04-23T12:32:42.450,0.451,S
56,1249,2025-04-23T12:32:42.490,0.326,P
56,1273,2025-04-23T12:32:42.730,0.695,P
56,1280,2025-04-23T12:32:42.800,0.543,S
56,1291,2025-04-23T12:32:42.910,0.520,S
57,1245,2025-04-23T12:32:42.450,0.449,S
57,1249,2025-04-23T12:32:42.490,0.326,P
57,1273,2025-04-23T12:32:42.730,0.711,P
57,1280,2025-04-23T12:32:42.800,0.543,S
57,1291,2025-04-23T12:32:42.910,0.527,S
58,1245,2025-04-23T12:32:42.450,0.451,S
58,1249,2025-04-23T12:32:42.490,0.326,P
58,1273,2025-04-23T12:32:42.730,0.734,P
58,1280,2025-04-23T12:32:42.800,0.543,S
58,1291,2025-04-23T12:32:42.910,0.531,S
59,1245,2025-04-23T12:32:42.450,0.451,S
59,1249,2025-04-23T12:32:42.490,0.326,P
59,1273,2025-04-23T12:32:42.730,0.750,P
59,1280,2025-04-23T12:32:42.800,0.539,S
59,1291,2025-04-23T12:32:42.910,0.523,S
60,1245,2025-04-23T12:32:42.450,0.453,S
60,1249,2025-04-23T12:32:42.490,0.326,P
60,1273,2025-04-23T12:32:42.730,0.770,P
60,1280,2025-04-23T12:32:42.800,0.531,S
60,1291,2025-04-23T12:32:42.910,0.512,S
61,1245,2025-04-23T12:32:42.450,0.457,S
61,1249,2025-04-23T12:32:42.490,0.326,P
61,1273,2025-04-23T12:32:42.730,0.793,P
61,1280,2025-04-23T12:32:42.800,0.516,S
62,1245,2025-04-23T12:32:42.450,0.455,S
62,1249,2025-04-23T12:32:42.490,0.326,P
62,1273,2025-04-23T12:32:42.730,0.816,P
62,1280,2025-04-23T12:32:42.800,0.498,S
63,1245,2025-04-23T12:32:42.450,0.455,S
63,1249,2025-04-23T12:32:42.490,0.326,P
63,1273,2025-04-23T12:32:42.730,0.836,P
63,1280,2025-04-23T12:32:42.800,0.482,S
64,1245,2025-04-23T12:32:42.450,0.453,S
64,1249,2025-04-23T12:32:42.490,0.326,P
64,1273,2025-04-23T12:32:42.730,0.836,P
64,1280,2025-04-23T12:32:42.800,0.465,S
64,1291,2025-04-23T12:32:42.910,0.467,S
65,1245,2025-04-23T12:32:42.450,0.447,S
65,1249,2025-04-23T12:32:42.490,0.326,P
65,1273,2025-04-23T12:32:42.730,0.812,P
65,1291,2025-04-23T12:32:42.910,0.475,S
66,1245,2025-04-23T12:32:42.450,0.445,S
66,1249,2025-04-23T12:32:42.490,0.326,P
66,1272,2025-04-23T12:32:42.720,0.750,P
66,1291,2025-04-23T12:32:42.910,0.486,S
67,1245,2025-04-23T12:32:42.450,0.443,S
67,1249,2025-04-23T12:32:42.490,0.326,P
67,1272,2025-04-23T12:32:42.720,0.684,P
67,1291,2025-04-23T12:32:42.910,0.500,S
68,1245,2025-04-23T12:32:42.450,0.445,S
68,1249,2025-04-23T12:32:42.490,0.326,P
68,1269,2025-04-23T12:32:42.690,0.385,S
68,1272,2025-04-23T12:32:42.720,0.609,P
68,1291,2025-04-23T12:32:42.910,0.523,S
69,1245,2025-04-23T12:32:42.450,0.449,S
69,1249,2025-04-23T12:32:42.490,0.326,P
69,1269,2025-04-23T12:32:42.690,0.432,S
69,1272,2025-04-23T12:32:42.720,0.551,P
69,1291,2025-04-23T12:32:42.910,0.551,S
70,1245,2025-04-23T12:32:42.450,0.449,S
70,1249,2025-04-23T12:32:42.490,0.326,P
70,1269,2025-04-23T12:32:42.690,0.477,S
70,1273,2025-04-23T12:32:42.730,0.504,P
70,1291,2025-04-23T12:32:42.910,0.578,S
71,1245,2025-04-23T12:32:42.450,0.449,S
71,1249,2025-04-23T12:32:42.490,0.326,P
71,1269,2025-04-23T12:32:42.690,0.527,S
71,1273,2025-04-23T12:32:42.730,0.467,P
71,1291,2025-04-23T12:32:42.910,0.605,S
72,1244,2025-04-23T12:32:42.440,0.447,S
72,1249,2025-04-23T12:32:42.490,0.326,P
72,1269,2025-04-23T12:32:42.690,0.578,S
72,1274,2025-04-23T12:32:42.740,0.455,P
72,1292,2025-04-23T12:32:42.920,0.629,S
73,1244,2025-04-23T12:32:42.440,0.445,S
73,1249,2025-04-23T12:32:42.490,0.326,P
73,1269,2025-04-23T12:32:42.690,0.633,S
73,1275,2025-04-23T12:32:42.750,0.471,P
73,1292,2025-04-23T12:32:42.920,0.645,S
74,1244,2025-04-23T12:32:42.440,0.447,S
74,1249,2025-04-23T12:32:42.490,0.326,P
74,1269,2025-04-23T12:32:42.690,0.684,S
74,1275,2025-04-23T12:32:42.750,0.508,P
74,1292,2025-04-23T12:32:42.920,0.660,S
75,1244,2025-04-23T12:32:42.440,0.447,S
75,1269,2025-04-23T12:32:42.690,0.723,S
75,1275,2025-04-23T12:32:42.750,0.551,P
75,1292,2025-04-23T12:32:42.920,0.668,S
76,1244,2025-04-23T12:32:42.440,0.447,S
76,1269,2025-04-23T12:32:42.690,0.754,S
76,1275,2025-04-23T12:32:42.750,0.582,P
76,1292,2025-04-23T12:32:42.920,0.660,S
77,1244,2025-04-23T12:32:42.440,0.451,S
77,1269,2025-04-23T12:32:42.690,0.773,S
77,1275,2025-04-23T12:32:42.750,0.598,P
77,1292,2025-04-23T12:32:42.920,0.648,S
78,1245,2025-04-23T12:32:42.450,0.451,S
78,1262,2025-04-23T12:32:42.620,0.445,P
78,1269,2025-04-23T12:32:42.690,0.789,S
78,1275,2025-04-23T12:32:42.750,0.602,P
78,1294,2025-04-23T12:32:42.940,0.652,S
79,1244,2025-04-23T12:32:42.440,0.449,S
79,1262,2025-04-23T12:32:42.620,0.447,P
79,1269,2025-04-23T12:32:42.690,0.812,S
79,1275,2025-04-23T12:32:42.750,0.574,P
79,1294,2025-04-23T12:32:42.940,0.668,S
80,1244,2025-04-23T12:32:42.440,0.449,S
80,1262,2025-04-23T12:32:42.620,0.447,P
80,1269,2025-04-23T12:32:42.690,0.832,S
80,1275,2025-04-23T12:32:42.750,0.512,P
80,1295,2025-04-23T12:32:42.950,0.691,S
81,1244,2025-04-23T12:32:42.440,0.445,S
81,1261,2025-04-23T12:32:42.610,0.445,P
81,1269,2025-04-23T12:32:42.690,0.855,S
81,1276,2025-04-23T12:32:42.760,0.420,P
81,1295,2025-04-23T12:32:42.950,0.715,S
82,1244,2025-04-23T12:32:42.440,0.441,S
82,1261,2025-04-23T12:32:42.610,0.459,P
82,1270,2025-04-23T12:32:42.700,0.887,S
82,1278,2025-04-23T12:32:42.780,0.342,P
82,1295,2025-04-23T12:32:42.950,0.719,S
83,1244,2025-04-23T12:32:42.440,0.439,S
83,1261,2025-04-23T12:32:42.610,0.482,P
83,1270,2025-04-23T12:32:42.700,0.914,S
83,1279,2025-04-23T12:32:42.790,0.312,P
83,1296,2025-04-23T12:32:42.960,0.734,S
84,1244,2025-04-23T12:32:42.440,0.439,S
84,1261,2025-04-23T12:32:42.610,0.512,P
84,1270,2025-04-23T12:32:42.700,0.934,S
84,1296,2025-04-23T12:32:42.960,0.738,S
85,1244,2025-04-23T12:32:42.440,0.441,S
85,1262,2025-04-23T12:32:42.620,0.551,P
85,1270,2025-04-23T12:32:42.700,0.945,S
85,1296,2025-04-23T12:32:42.960,0.723,S
86,1244,2025-04-23T12:32:42.440,0.441,S
86,1262,2025-04-23T12:32:42.620,0.594,P
86,1270,2025-04-23T12:32:42.700,0.953,S
86,1296,2025-04-23T12:32:42.960,0.711,S
87,1244,2025-04-23T12:32:42.440,0.439,S
87,1262,2025-04-23T12:32:42.620,0.633,P
87,1270,2025-04-23T12:32:42.700,0.957,S
87,1290,2025-04-23T12:32:42.900,0.684,S
88,1243,2025-04-23T12:32:42.430,0.436,S
88,1262,2025-04-23T12:32:42.620,0.656,P
88,1270,2025-04-23T12:32:42.700,0.961,S
88,1290,2025-04-23T12:32:42.900,0.676,S
89,1243,2025-04-23T12:32:42.430,0.432,S
89,1262,2025-04-23T12:32:42.620,0.672,P
89,1270,2025-04-23T12:32:42.700,0.961,S
89,1290,2025-04-23T12:32:42.900,0.648,S
90,1243,2025-04-23T12:32:42.430,0.430,S
90,1262,2025-04-23T12:32:42.620,0.688,P
90,1270,2025-04-23T12:32:42.700,0.965,S
90,1279,2025-04-23T12:32:42.790,0.309,P
90,1289,2025-04-23T12:32:42.890,0.625,S
91,1242,2025-04-23T12:32:42.420,0.428,S
91,1262,2025-04-23T12:32:42.620,0.695,P
91,1270,2025-04-23T12:32:42.700,0.965,S
91,1278,2025-04-23T12:32:42.780,0.324,P
91,1288,2025-04-23T12:32:42.880,0.613,S
92,1241,2025-04-23T12:32:42.410,0.432,S
92,1262,2025-04-23T12:32:42.620,0.707,P
92,1270,2025-04-23T12:32:42.700,0.969,S
92,1277,2025-04-23T12:32:42.770,0.340,P
92,1287,2025-04-23T12:32:42.870,0.613,S
93,1242,2025-04-23T12:32:42.420,0.436,S
93,1262,2025-04-23T12:32:42.620,0.715,P
93,1269,2025-04-23T12:32:42.690,0.969,S
93,1277,2025-04-23T12:32:42.770,0.355,P
93,1287,2025-04-23T12:32:42.870,0.629,S
94,1241,2025-04-23T12:32:42.410,0.434,S
94,1262,2025-04-23T12:32:42.620,0.723,P
94,1269,2025-04-23T12:32:42.690,0.969,S
94,1277,2025-04-23T12:32:42.770,0.363,P
94,1287,2025-04-23T12:32:42.870,0.629,S
95,1241,2025-04-23T12:32:42.410,0.432,S
95,1262,2025-04-23T12:32:42.620,0.730,P
95,1269,2025-04-23T12:32:42.690,0.969,S
95,1277,2025-04-23T12:32:42.770,0.363,P
95,1287,2025-04-23T12:32:42.870,0.629,S
96,1240,2025-04-23T12:32:42.400,0.424,S
96,1262,2025-04-23T12:32:42.620,0.742,P
96,1269,2025-04-23T12:32:42.690,0.969,S
96,1277,2025-04-23T12:32:42.770,0.354,P
96,1287,2025-04-23T12:32:42.870,0.625,S
97,1241,2025-04-23T12:32:42.410,0.414,S
97,1261,2025-04-23T12:32:42.610,0.762,P
97,1269,2025-04-23T12:32:42.690,0.965,S
97,1277,2025-04-23T12:32:42.770,0.334,P
97,1297,2025-04-23T12:32:42.970,0.637,S
98,1240,2025-04-23T12:32:42.400,0.398,S
98,1261,2025-04-23T12:32:42.610,0.793,P
98,1269,2025-04-23T12:32:42.690,0.965,S
98,1279,2025-04-23T12:32:42.790,0.322,P
98,1297,2025-04-23T12:32:42.970,0.645,S
99,1240,2025-04-23T12:32:42.400,0.389,S
99,1261,2025-04-23T12:32:42.610,0.812,P
99,1269,2025-04-23T12:32:42.690,0.965,S
99,1279,2025-04-23T12:32:42.790,0.318,P
99,1296,2025-04-23T12:32:42.960,0.660,S
100,1240,2025-04-23T12:32:42.400,0.383,S
100,1261,2025-04-23T12:32:42.610,0.824,P
100,1269,2025-04-23T12:32:42.690,0.969,S
100,1280,2025-04-23T12:32:42.800,0.318,P
100,1296,2025-04-23T12:32:42.960,0.664,S
101,1240,2025-04-23T12:32:42.400,0.383,S
101,1261,2025-04-23T12:32:42.610,0.828,P
101,1269,2025-04-23T12:32:42.690,0.969,S
101,1280,2025-04-23T12:32:42.800,0.318,P
101,1288,2025-04-23T12:32:42.880,0.680,S
102,1239,2025-04-23T12:32:42.390,0.383,S
102,1260,2025-04-23T12:32:42.600,0.824,P
102,1269,2025-04-23T12:32:42.690,0.969,S
102,1280,2025-04-23T12:32:42.800,0.316,P
102,1288,2025-04-23T12:32:42.880,0.691,S
103,1237,2025-04-23T12:32:42.370,0.381,S
103,1260,2025-04-23T12:32:42.600,0.816,P
103,1269,2025-04-23T12:32:42.690,0.965,S
103,1280,2025-04-23T12:32:42.800,0.316,P
103,1289,2025-04-23T12:32:42.890,0.707,S
104,1236,2025-04-23T12:32:42.360,0.387,S
104,1260,2025-04-23T12:32:42.600,0.805,P
104,1269,2025-04-23T12:32:42.690,0.965,S
104,1279,2025-04-23T12:32:42.790,0.314,P
104,1289,2025-04-23T12:32:42.890,0.703,S
105,1236,2025-04-23T12:32:42.360,0.389,S
105,1260,2025-04-23T12:32:42.600,0.789,P
105,1269,2025-04-23T12:32:42.690,0.965,S
105,1279,2025-04-23T12:32:42.790,0.316,P
105,1288,2025-04-23T12:32:42.880,0.680,S
106,1236,2025-04-23T12:32:42.360,0.383,S
106,1260,2025-04-23T12:32:42.600,0.773,P
106,1269,2025-04-23T12:32:42.690,0.965,S
106,1279,2025-04-23T12:32:42.790,0.320,P
106,1288,2025-04-23T12:32:42.880,0.668,S
107,1235,2025-04-23T12:32:42.350,0.377,S
107,1259,2025-04-23T12:32:42.590,0.762,P
107,1268,2025-04-23T12:32:42.680,0.965,S
107,1278,2025-04-23T12:32:42.780,0.324,P
107,1286,2025-04-23T12:32:42.860,0.664,S
108,1234,2025-04-23T12:32:42.340,0.375,S
108,1259,2025-04-23T12:32:42.590,0.762,P
108,1268,2025-04-23T12:32:42.680,0.965,S
108,1277,2025-04-23T12:32:42.770,0.328,P
108,1286,2025-04-23T12:32:42.860,0.680,S
109,1234,2025-04-23T12:32:42.340,0.379,S
109,1250,2025-04-23T12:32:42.500,0.334,S
109,1259,2025-04-23T12:32:42.590,0.770,P
109,1268,2025-04-23T12:32:42.680,0.965,S
109,1277,2025-04-23T12:32:42.770,0.328,P
109,1286,2025-04-23T12:32:42.860,0.691,S
110,1234,2025-04-23T12:32:42.340,0.379,S
110,1250,2025-04-23T12:32:42.500,0.334,S
110,1259,2025-04-23T12:32:42.590,0.785,P
110,1268,2025-04-23T12:32:42.680,0.965,S
110,1277,2025-04-23T12:32:42.770,0.328,P
110,1286,2025-04-23T12:32:42.860,0.695,S
111,1234,2025-04-23T12:32:42.340,0.375,S
111,1250,2025-04-23T12:32:42.500,0.334,S
111,1259,2025-04-23T12:32:42.590,0.812,P
111,1268,2025-04-23T12:32:42.680,0.965,S
111,1277,2025-04-23T12:32:42.770,0.328,P
111,1286,2025-04-23T12:32:42.860,0.688,S
112,1234,2025-04-23T12:32:42.340,0.369,S
112,1250,2025-04-23T12:32:42.500,0.334,S
112,1259,2025-04-23T12:32:42.590,0.840,P
112,1268,2025-04-23T12:32:42.680,0.961,S
112,1277,2025-04-23T12:32:42.770,0.328,P
112,1286,2025-04-23T12:32:42.860,0.676,S
113,1234,2025-04-23T12:32:42.340,0.359,S
113,1250,2025-04-23T12:32:42.500,0.334,S
113,1259,2025-04-23T12:32:42.590,0.875,P
113,1268,2025-04-23T12:32:42.680,0.957,S
113,1277,2025-04-23T12:32:42.770,0.328,P
113,1286,2025-04-23T12:32:42.860,0.656,S
114,1235,2025-04-23T12:32:42.350,0.350,S
114,1250,2025-04-23T12:32:42.500,0.334,S
114,1259,2025-04-23T12:32:42.590,0.898,P
114,1267,2025-04-23T12:32:42.670,0.953,S
114,1277,2025-04-23T12:32:42.770,0.328,P
114,1286,2025-04-23T12:32:42.860,0.641,S
115,1235,2025-04-23T12:32:42.350,0.340,S
115,1249,2025-04-23T12:32:42.490,0.334,S
115,1259,2025-04-23T12:32:42.590,0.914,P
115,1267,2025-04-23T12:32:42.670,0.949,S
115,1277,2025-04-23T12:32:42.770,0.328,P
115,1286,2025-04-23T12:32:42.860,0.633,S
116,1235,2025-04-23T12:32:42.350,0.336,S
116,1249,2025-04-23T12:32:42.490,0.334,S
116,1259,2025-04-23T12:32:42.590,0.922,P
116,1267,2025-04-23T12:32:42.670,0.949,S
116,1277,2025-04-23T12:32:42.770,0.328,P
116,1286,2025-04-23T12:32:42.860,0.633,S
117,1236,2025-04-23T12:32:42.360,0.326,P
117,1237,2025-04-23T12:32:42.370,0.336,S
117,1248,2025-04-23T12:32:42.480,0.334,S
117,1259,2025-04-23T12:32:42.590,0.926,P
117,1267,2025-04-23T12:32:42.670,0.945,S
117,1277,2025-04-23T12:32:42.770,0.328,P
117,1286,2025-04-23T12:32:42.860,0.645,S
118,1235,2025-04-23T12:32:42.350,0.334,S
118,1236,2025-04-23T12:32:42.360,0.326,P
118,1259,2025-04-23T12:32:42.590,0.922,P
118,1267,2025-04-23T12:32:42.670,0.941,S
118,1277,2025-04-23T12:32:42.770,0.328,P
118,1286,2025-04-23T12:32:42.860,0.656,S
119,1235,2025-04-23T12:32:42.350,0.334,S
119,1236,2025-04-23T12:32:42.360,0.326,P
119,1259,2025-04-23T12:32:42.590,0.922,P
119,1267,2025-04-23T12:32:42.670,0.934,S
119,1277,2025-04-23T12:32:42.770,0.328,P
119,1286,2025-04-23T12:32:42.860,0.664,S
120,1235,2025-04-23T12:32:42.350,0.334,S
120,1237,2025-04-23T12:32:42.370,0.328,P
120,1259,2025-04-23T12:32:42.590,0.918,P
120,1267,2025-04-23T12:32:42.670,0.930,S
120,1278,2025-04-23T12:32:42.780,0.326,P
120,1285,2025-04-23T12:32:42.850,0.672,S
121,1235,2025-04-23T12:32:42.350,0.334,S
121,1237,2025-04-23T12:32:42.370,0.328,P
121,1259,2025-04-23T12:32:42.590,0.910,P
121,1267,2025-04-23T12:32:42.670,0.918,S
121,1278,2025-04-23T12:32:42.780,0.322,P
121,1285,2025-04-23T12:32:42.850,0.680,S
122,1235,2025-04-23T12:32:42.350,0.336,S
122,1237,2025-04-23T12:32:42.370,0.328,P
122,1247,2025-04-23T12:32:42.470,0.334,S
122,1259,2025-04-23T12:32:42.590,0.906,P
122,1267,2025-04-23T12:32:42.670,0.910,S
122,1278,2025-04-23T12:32:42.780,0.314,P
122,1285,2025-04-23T12:32:42.850,0.695,S
123,1232,2025-04-23T12:32:42.320,0.338,S
123,1236,2025-04-23T12:32:42.360,0.326,P
123,1247,2025-04-23T12:32:42.470,0.334,S
123,1258,2025-04-23T12:32:42.580,0.902,P
123,1267,2025-04-23T12:32:42.670,0.902,S
123,1278,2025-04-23T12:32:42.780,0.309,P
123,1285,2025-04-23T12:32:42.850,0.707,S
124,1232,2025-04-23T12:32:42.320,0.344,S
124,1248,2025-04-23T12:32:42.480,0.334,S
124,1258,2025-04-23T12:32:42.580,0.902,P
124,1267,2025-04-23T12:32:42.670,0.891,S
124,1278,2025-04-23T12:32:42.780,0.305,P
124,1285,2025-04-23T12:32:42.850,0.719,S
125,1231,2025-04-23T12:32:42.310,0.348,S
125,1236,2025-04-23T12:32:42.360,0.324,P
125,1248,2025-04-23T12:32:42.480,0.334,S
125,1258,2025-04-23T12:32:42.580,0.906,P
125,1267,2025-04-23T12:32:42.670,0.883,S
125,1278,2025-04-23T12:32:42.780,0.301,P
125,1285,2025-04-23T12:32:42.850,0.730,S
126,1231,2025-04-23T12:32:42.310,0.350,S
126,1236,2025-04-23T12:32:42.360,0.324,P
126,1248,2025-04-23T12:32:42.480,0.334,S
126,1258,2025-04-23T12:32:42.580,0.914,P
126,1267,2025-04-23T12:32:42.670,0.871,S
126,1278,2025-04-23T12:32:42.780,0.303,P
126,1285,2025-04-23T12:32:42.850,0.734,S
127,1231,2025-04-23T12:32:42.310,0.350,S
127,1236,2025-04-23T12:32:42.360,0.324,P
127,1248,2025-04-23T12:32:42.480,0.334,S
127,1258,2025-04-23T12:32:42.580,0.922,P
127,1266,2025-04-23T12:32:42.660,0.863,S
127,1278,2025-04-23T12:32:42.780,0.305,P
127,1285,2025-04-23T12:32:42.850,0.734,S
128,1231,2025-04-23T12:32:42.310,0.348,S
128,1236,2025-04-23T12:32:42.360,0.324,P
128,1248,2025-04-23T12:32:42.480,0.334,S
128,1258,2025-04-23T12:32:42.580,0.926,P
128,1266,2025-04-23T12:32:42.660,0.855,S
128,1278,2025-04-23T12:32:42.780,0.305,P
128,1285,2025-04-23T12:32:42.850,0.723,S
129,1230,2025-04-23T12:32:42.300,0.346,S
129,1236,2025-04-23T12:32:42.360,0.324,P
129,1248,2025-04-23T12:32:42.480,0.334,S
129,1258,2025-04-23T12:32:42.580,0.934,P
129,1266,2025-04-23T12:32:42.660,0.848,S
129,1278,2025-04-23T12:32:42.780,0.307,P
129,1285,2025-04-23T12:32:42.850,0.703,S
130,1230,2025-04-23T12:32:42.300,0.348,S
130,1235,2025-04-23T12:32:42.350,0.324,P
130,1248,2025-04-23T12:32:42.480,0.334,S
130,1258,2025-04-23T12:32:42.580,0.938,P
130,1266,2025-04-23T12:32:42.660,0.840,S
130,1278,2025-04-23T12:32:42.780,0.307,P
130,1285,2025-04-23T12:32:42.850,0.676,S
131,1230,2025-04-23T12:32:42.300,0.355,S
131,1234,2025-04-23T12:32:42.340,0.326,P
131,1248,2025-04-23T12:32:42.480,0.334,S
131,1258,2025-04-23T12:32:42.580,0.938,P
131,1266,2025-04-23T12:32:42.660,0.828,S
131,1285,2025-04-23T12:32:42.850,0.656,S
132,1230,2025-04-23T12:32:42.300,0.359,S
132,1233,2025-04-23T12:32:42.330,0.328,P
132,1248,2025-04-23T12:32:42.480,0.334,S
132,1258,2025-04-23T12:32:42.580,0.934,P
132,1265,2025-04-23T12:32:42.650,0.812,S
132,1285,2025-04-23T12:32:42.850,0.648,S
133,1230,2025-04-23T12:32:42.300,0.369,S
133,1233,2025-04-23T12:32:42.330,0.328,P
133,1248,2025-04-23T12:32:42.480,0.334,S
133,1258,2025-04-23T12:32:42.580,0.934,P
133,1265,2025-04-23T12:32:42.650,0.805,S
133,1285,2025-04-23T12:32:42.850,0.641,S
134,1230,2025-04-23T12:32:42.300,0.373,S
134,1233,2025-04-23T12:32:42.330,0.328,P
134,1248,2025-04-23T12:32:42.480,0.334,S
134,1258,2025-04-23T12:32:42.580,0.930,P
134,1265,2025-04-23T12:32:42.650,0.793,S
134,1285,2025-04-23T12:32:42.850,0.641,S
135,1230,2025-04-23T12:32:42.300,0.377,S
135,1233,2025-04-23T12:32:42.330,0.328,P
135,1248,2025-04-23T12:32:42.480,0.334,S
135,1258,2025-04-23T12:32:42.580,0.930,P
135,1265,2025-04-23T12:32:42.650,0.781,S
135,1285,2025-04-23T12:32:42.850,0.633,S
136,1229,2025-04-23T12:32:42.290,0.379,S
136,1234,2025-04-23T12:32:42.340,0.328,P
136,1248,2025-04-23T12:32:42.480,0.334,S
136,1258,2025-04-23T12:32:42.580,0.930,P
136,1265,2025-04-23T12:32:42.650,0.770,S
136,1286,2025-04-23T12:32:42.860,0.605,S
137,1230,2025-04-23T12:32:42.300,0.381,S
137,1235,2025-04-23T12:32:42.350,0.328,P
137,1249,2025-04-23T12:32:42.490,0.334,S
